pais;scarlett id;tipo de documento;estado de validaciones;proveedor;proveedor id;fecha de recepción;asignación de sap sku;estado integración de SAP;estado de conciliacion;estado de las solicitudes;orden de compra;fecha de emision;Número de envío;estado de envío;Vertical o vendor;Monto;Estado Integración SAP final;Estado en Jira
Chile;07654553320330000030139;Factura;Sin errores;URSUS TROTTER SMALL APPLIANCES S.A.;9699194178;03-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000061633;25-09-2024;31442925;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07654553320330000030137;Factura;Sin errores;URSUS TROTTER SMALL APPLIANCES S.A.;9699194178;03-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062368;25-09-2024;31444060;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;09665666040330001172696;Factura;Sin errores;Procter & Gamble Chile Limitada;9500000347;03-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000063402;02-10-2024;31505797;Cerrado;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07601461020330000486403;Factura;Sin errores;LG Electronics Inc. Chile Limitada;9500019075;03-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062559;03-10-2024;31764871;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07893468010330000141187;Factura;Sin errores;Hasbro Chile Limitada.;9500000077;02-10-2024;Completa;Contabilizada automáticamente;Por procesar; ;4000057745;01-10-2024;29664899;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07754235600330000001178;Factura;Sin errores;Diffupar Chile SPA;9500087850;01-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000063437;02-10-2024;31584274;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07615052380330000162404;Factura;Sin errores;NEXSYS DE CHILE SPA;9699194149;01-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000064009;30-09-2024;31572663;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002726612;Factura;Con alertas;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000061611;23-09-2024;31068146;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002726610;Factura;Sin errores;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000061611;23-09-2024;31068146;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002726614;Factura;Con alertas;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000062323;23-09-2024;31068146;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002726613;Factura;Sin errores;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062144;23-09-2024;31068146;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002726611;Factura;Sin errores;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000062144;23-09-2024;31068146;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002726605;Factura;Sin errores;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062143;23-09-2024;31068146;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002726615;Factura;Sin errores;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000062143;23-09-2024;31068146;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002726607;Factura;Con alertas;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000062143;23-09-2024;31068146;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002726606;Factura;Sin errores;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062143;23-09-2024;31068146;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002726609;Factura;Sin errores;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000061625;23-09-2024;31068146;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002726608;Factura;Con alertas;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000061625;23-09-2024;31068146;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002726616;Factura;Sin errores;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000061625;23-09-2024;31068146;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002726617;Factura;Sin errores;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000061625;23-09-2024;31068146;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002703644;Factura;Sin errores;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000062519;27-09-2024;31500281;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002703643;Factura;Sin errores;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062519;27-09-2024;31500281;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002703642;Factura;Sin errores;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062519;27-09-2024;31500281;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07969393030330002703641;Factura;Sin errores;L OREAL CHILE S A;9500000113;01-10-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062519;27-09-2024;31500281;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864668;Factura;Sin errores;Samsung Electronics Chile;9699193902;30-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000063542;26-09-2024;31471094;Cerrado;-;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864667;Factura;Sin errores;Samsung Electronics Chile;9699193902;30-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000063542;26-09-2024;31471094;Cerrado;-;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07707395780330000005167;Factura;Sin errores;Radio Victoria TCL Chile SPA;9500148866;30-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000063986;30-09-2024;31521545;Cerrado;-;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;09383000030330004706453;Factura;Sin errores;Compa��as CIC S.A.;9500087908;27-09-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000063004;27-09-2024;31446331;Cerrado con cambios;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07726515030330000377605;Factura;Con alertas;TEKA CHILE S A;9500148868;27-09-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000063049;27-09-2024;31633738;Cerrado con cambios;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07726515030330000377604;Factura;Con alertas;TEKA CHILE S A;9500148868;27-09-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000063050;27-09-2024;31626349;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07735057560330000000171;Factura;Con alertas;SIRIO CAPITAL SPA;9500124108;27-09-2024;Completa;Contabilizada automáticamente;Con diferencias; ;4000059587;26-09-2024;30342244;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07893468010330000141132;Factura;Sin errores;Hasbro Chile Limitada.;9500000077;27-09-2024;Completa;Contabilizada automáticamente;Por procesar; ;4000055305;25-09-2024;28844912;Cerrado con cambios;550072427;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07735057560330000000172;Factura;Sin errores;SIRIO CAPITAL SPA;9500124108;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000059616;26-09-2024;30342244;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;05921005090330000015448;Factura;Sin errores;SOLUTIONS 2 GO CHILE LLC, AGENCIA EN CHILE;9500032167;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062507;26-09-2024;31464643;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;05921005090330000015466;Factura;Sin errores;SOLUTIONS 2 GO CHILE LLC, AGENCIA EN CHILE;9500032167;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062362;26-09-2024;31130856;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864761;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000064056;26-09-2024;31604323;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864760;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062563;26-09-2024;31472023;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864759;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062563;26-09-2024;31472023;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864757;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062556;26-09-2024;31474006;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864758;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062556;26-09-2024;31474006;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864756;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062536;26-09-2024;31474176;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864694;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000063435;26-09-2024;31550887;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864669;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062503;26-09-2024;31451608;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864666;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062503;26-09-2024;31451608;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07603068000330000142773;Factura;Con alertas;COMERCIAL DEPOR;9500116200;26-09-2024;Incompleta;Por procesar;Por procesar; ;4000060823;26-09-2024;31573741;Cerrado con cambios;550070308;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07603068000330000142774;Factura;Con alertas;COMERCIAL DEPOR;9500116200;26-09-2024;Incompleta;Por procesar;Por procesar; ;4000061618;26-09-2024;31574050;Cerrado con cambios;550070308;;Por procesar;En curso FinOps - Asignar SAP SKU
Chile;07953607000330000271930;Factura;Sin errores;Comercial Doral S.A.;9500141016;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062490;27-09-2024;31444992;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864642;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000064035;26-09-2024;31575305;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864639;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000064035;26-09-2024;31562134;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864647;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000064033;26-09-2024;31578063;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864643;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000064033;26-09-2024;31578090;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864645;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000064033;26-09-2024;31575555;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864615;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000063985;26-09-2024;31557043;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864607;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062537;26-09-2024;31448456;Cerrado con cambios;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864605;Factura;Sin errores;Samsung Electronics Chile;9699193902;26-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000062537;26-09-2024;31448456;Cerrado con cambios;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864352;Factura;Sin errores;Samsung Electronics Chile;9699193902;25-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000061707;25-09-2024;31188773;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864328;Factura;Sin errores;Samsung Electronics Chile;9699193902;25-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000061626;25-09-2024;31181887;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864206;Factura;Sin errores;Samsung Electronics Chile;9699193902;25-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000061628;25-09-2024;31456271;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07787924000330001864203;Factura;Sin errores;Samsung Electronics Chile;9699193902;25-09-2024;Completa;Contabilizada automáticamente;Conciliada; ;4000061628;25-09-2024;31504801;Cerrado;550063615;;Contabilizada automáticamente;Done - Contabilizada automáticamente
Chile;07603068000330000142751;Factura;Con alertas;COMERCIAL DEPOR;9500116200;25-09-2024;Incompleta;Por procesar;Por procesar; ;4000062220;24-09-2024;31066023;Cerrado con cambios;550070308;;Por procesar;En curso FinOps - Asignar SAP SKU
